file,protein,n,ap,bp,pcc,E5top,E5bot,E15top,E15bot,E5dGtop,E5dGbot,rng,sd,skew
abl_anchor_w0.3_s42_e14,2KVS,1206,0.20742934773818666,-0.3460485717856979,0.49257283589244616,2.01,8.375,1.7494444444444446,3.8711111111111114,2.01,8.375,4.600000870000001,1.1478004409225167,-0.5569889468851396
abl_anchor_w0.3_s42_e14,2KWH,979,0.7288212450712329,0.015418203156491159,0.7833589383600501,9.34809027777778,11.472656250000002,3.2149559016701064,4.7765059110527295,9.34809027777778,11.472656250000002,4.8598482,0.7217801576154933,-0.9060777868602583
abl_anchor_w0.3_s42_e14,2KXD,1172,0.4624639483255076,-1.2386006146317878,0.7682217407626662,0.6967895362663497,11.148632580261594,1.4159673469387755,4.630595918367347,0.6967895362663497,11.148632580261594,5.9505997,1.3635069929265637,-0.9993551433722397
abl_anchor_w0.3_s42_e14,2L33,1333,0.894913964265448,1.535955051424078,0.7863993846221805,3.366161616161617,11.934573002754822,1.7166990732557257,4.948132622913563,3.366161616161617,11.934573002754822,5.2412633,0.8142556276013676,-1.6184809431251788
abl_anchor_w0.3_s42_e14,2LQK,989,0.5420034911137582,0.6720019578766431,0.6118800098987529,4.531028738025823,6.178675551853394,2.8897005113221335,4.560308619430241,4.531028738025823,6.178675551853394,3.6606137999999997,0.6719271024739635,-0.8433113444203382
abl_anchor_w0.3_s42_e14,2WXC,786,1.1812863022185378,-1.3736941063585588,0.8520788780640988,9.818540433925051,11.368836291913217,2.698663160201622,5.397326320403244,9.818540433925051,11.368836291913217,4.26771233,0.8130079483399579,-0.7885950210285594
abl_anchor_w0.3_s42_e14,3DKM,1238,0.48531751956088126,2.194502812846128,0.6417073196085558,1.6635313087879604,9.64848159097017,2.4958948137326518,3.581066471877283,1.6635313087879604,9.64848159097017,4.59877153,0.9962851193506944,-0.6197440984358406
abl_anchor_w0.3_s42_e14,4C26,1159,0.5422191583708753,-0.3227790596220519,0.7844442319027513,4.280701754385965,14.269005847953217,2.12987403521668,4.80189782485215,4.280701754385965,14.269005847953217,5.93274544,1.2812041193791301,-1.4857282693095484
abl_anchor_w0.3_s42_e14,6EWS,1035,0.4929316225050597,0.7358280881121881,0.7971168766552373,7.958477508650518,8.75432525951557,3.1448491155046825,4.911134235171696,7.958477508650518,8.75432525951557,5.8334031,1.2307143883098142,-0.8976875720962466
abl_anchor_w0.3_s42_e14,6EWT,1024,0.4621322503187183,1.2765166177898102,0.79335336216155,4.330642060745867,12.9919261822376,2.537143833568286,4.811824511939852,4.330642060745867,12.9919261822376,5.94879153,1.3156719483434223,-1.2507651771655548
abl_anchor_w0.3_s42_e14,6EWU,1009,0.47481531266395444,1.7675143039794967,0.802636693921975,10.09,12.5116,3.4074382702513044,4.690759177229069,10.09,12.5116,5.8676376999999995,1.21289041218872,-1.0575287726094365
abl_anchor_w0.3_s42_e14,HEEH_KT_rd6_0746,806,0.6752158782315476,0.5360306860464599,0.7369116337376426,2.015,11.58625,2.630694444444445,4.365833333333334,2.015,11.58625,3.2118105999999997,0.47692975280697586,-0.5885303018580881
abl_anchor_w0.3_s42_e14,HEEH_KT_rd6_0793,795,0.11010319586946868,-0.014130838673364874,0.4120158550017602,3.658777120315581,6.794871794871794,2.021043711602288,3.7052468046041946,3.658777120315581,6.794871794871794,4.51796695,0.8036844039253913,-0.35194442983456686
abl_anchor_w0.3_s42_e14,HHH_rd1_0142,803,0.24664452425616845,-0.09004024019456683,0.7329857688976519,3.01125,9.535625,2.732430555555556,4.795694444444445,3.01125,9.535625,4.7986937,1.0714884323822926,-1.1255566287683152
abl_anchor_w0.3_s42_e14,HHH_rd1_0244,770,0.3678566855585987,0.8490828831107393,0.8382506015444645,5.865650969529085,10.664819944598337,3.7262759924385636,4.890737240075615,5.865650969529085,10.664819944598337,5.2868981,1.0146250694228403,-1.0821465789015383
abl_anchor_w0.3_s42_e14,r11_1081_TrROS_Hall,897,0.6182878384479041,1.2232679495896142,0.7741365945436884,0.9266528925619836,15.753099173553721,2.1480842058364895,4.895633771441301,0.9266528925619836,15.753099173553721,4.65563254,0.7702707389412259,-2.046000314478527
abl_anchor_w0.3_s42_e14,r12_757_TrROS_Hall,981,0.8043293524304992,2.232655324795573,0.7111468988306601,9.805914202415659,6.945855893377759,3.3594335693461064,4.267388588088297,9.805914202415659,6.945855893377759,4.2161483,0.6372042032387177,-0.2133683579389772
abl_anchor_w0.3_s42_e14,r18_3_TrROS_Hall,989,0.7080508759368558,2.0948114181426614,0.8063439944187466,1.2357351103706788,14.00499791753436,1.5803049671292917,5.237582176771367,1.2357351103706788,14.00499791753436,5.5146794,0.6644375985041182,-1.5970132736117073
abl_anchor_w1.0_s42_e14,1GYZ,1125,0.8581943453526787,1.0128301169333838,0.6972838158118868,1.4349489795918369,10.04464285714286,1.7538265306122445,4.0258290816326525,1.4349489795918369,10.04464285714286,4.0189151999999995,0.7281762796064888,-1.9755675703087507
abl_anchor_w1.0_s42_e14,1PSE,1217,0.8071927361306694,2.3261845331295032,0.6516786315683749,3.0425,8.789444444444445,1.9472587851708731,4.335406351889868,3.0425,8.789444444444445,4.0530602,0.67378847597833,-0.7923823444224543
abl_anchor_w1.0_s42_e14,1QKH,1271,0.26125657479848025,0.6612081151733942,0.5484187957150765,2.8820861678004532,8.64625850340136,2.0420498614958453,3.4503601108033246,2.8820861678004532,8.64625850340136,5.5054612,0.8075788683769668,-1.4101909567445807
abl_anchor_w1.0_s42_e14,1QP2,1082,0.5020293699758507,1.9183301663936103,0.5571164879179297,3.7105624142661173,8.905349794238681,2.597393689986282,3.4631915866483762,3.7105624142661173,8.905349794238681,5.8662274,1.1245787749153269,0.4071901200519476
abl_anchor_w1.0_s42_e14,1TUC,1043,0.565306335388431,2.648255846894337,0.7055560252173075,4.62869822485207,11.18602071005917,2.400065746219592,4.157256738987508,4.62869822485207,11.18602071005917,5.5934835,1.084883705233091,-0.7020659082342081
abl_anchor_w1.0_s42_e14,1W4H,801,1.2086220977128117,-1.4300942331881263,0.8174950394600781,8.510625000000001,13.016250000000001,2.8368749999999996,4.950625,8.510625000000001,13.016250000000001,4.29553036,0.7976547381379945,-0.9520094359537546
abl_anchor_w1.0_s42_e14,2BTH,800,0.2512365599472535,-0.1823593149195621,0.7341396666643855,5.499999999999999,7.499999999999998,2.2222222222222223,4.444444444444445,5.499999999999999,7.499999999999998,4.4037615,0.7355566176507007,-1.0682977534470404
abl_anchor_w1.0_s42_e14,2K1B,933,1.1928995553640607,0.7936003551265239,0.7870398015756476,7.9366729678638945,10.141304347826088,3.2353915428808033,4.684074323275192,7.9366729678638945,10.141304347826088,4.5836005,0.8477585745785166,-0.32628550450017907
abl_anchor_w1.0_s42_e14,2K28,919,0.9563227429454194,1.240025359872866,0.7929100396623445,5.899753086419754,9.530370370370372,2.839895572486547,4.259843358729821,5.899753086419754,9.530370370370372,4.8943686,0.9592636589323447,-0.7621123255926278
abl_anchor_w1.0_s42_e14,2K5H,1124,0.6969042256641695,2.2498790398222455,0.8269052172583417,4.301020408163265,10.752551020408164,2.508928571428572,4.938208616780046,4.301020408163265,10.752551020408164,5.978976100000001,1.5841861077486645,-1.6785513512535803
abl_anchor_w1.0_s42_e14,2KVS,1206,0.20732566332561092,-0.11009887368241773,0.44565766401204393,0.6699999999999999,6.699999999999999,1.637777777777778,3.2383333333333337,0.6699999999999999,6.699999999999999,4.600000870000001,1.1478004409225167,-0.5569889468851396
abl_anchor_w1.0_s42_e14,2KWH,979,0.6529347526133492,-0.1740340423043109,0.7518570870958844,6.7986111111111125,9.773003472222223,2.985316194407956,4.730577969600299,6.7986111111111125,9.773003472222223,4.8598482,0.7217801576154933,-0.9060777868602583
abl_anchor_w1.0_s42_e14,2KXD,1172,0.3615788565294975,-0.6628474637519203,0.7098548831754881,0.6967895362663497,9.40665873959572,1.3776979591836735,4.247902040816327,0.6967895362663497,9.40665873959572,5.9505997,1.3635069929265637,-0.9993551433722397
abl_anchor_w1.0_s42_e14,2L33,1333,0.9973011605224207,1.0307922977924926,0.7625306874920842,1.530073461891644,10.40449954086318,1.5820560086866493,4.64518572763314,1.530073461891644,10.40449954086318,5.2412633,0.8142556276013676,-1.6184809431251788
abl_anchor_w1.0_s42_e14,2LQK,989,0.8068848258273498,1.062659538188994,0.6162409680845012,3.7072053311120365,5.354852144939609,2.7542457998539085,4.560308619430241,3.7072053311120365,5.354852144939609,3.6606137999999997,0.6719271024739635,-0.8433113444203382
abl_anchor_w1.0_s42_e14,2WXC,786,1.1276824035088686,-0.7881552746097766,0.8386399086753247,9.301775147928996,11.368836291913217,2.8134998904229676,5.397326320403244,9.301775147928996,11.368836291913217,4.26771233,0.8130079483399579,-0.7885950210285594
abl_anchor_w1.0_s42_e14,3DKM,1238,0.46941674179795445,2.652727657316468,0.606718040739938,1.3308250470303684,9.64848159097017,2.3873776479181883,3.4363769174579986,1.3308250470303684,9.64848159097017,4.59877153,0.9962851193506944,-0.6197440984358406
abl_anchor_w1.0_s42_e14,4C26,1159,0.546304204225386,-0.3039353036673031,0.7760959021204931,3.923976608187135,14.269005847953217,1.8975241404657692,5.072972702061546,3.923976608187135,14.269005847953217,5.93274544,1.2812041193791301,-1.4857282693095484
abl_anchor_w1.0_s42_e14,6EWS,1035,0.6035556665799993,1.4318660155235634,0.7914027652102213,7.958477508650518,9.948096885813149,2.9294484911550467,4.8680541103017685,7.958477508650518,9.948096885813149,5.8334031,1.2307143883098142,-0.8976875720962466
abl_anchor_w1.0_s42_e14,6EWT,1024,0.4809999253414061,2.0501845732950357,0.7670154141782027,5.511726259131104,10.629757785467127,2.2309368191721135,4.811824511939852,5.511726259131104,10.629757785467127,5.94879153,1.3156719483434223,-1.2507651771655548
abl_anchor_w1.0_s42_e14,6EWU,1009,0.5127886892940362,2.427992512589022,0.7699400386359501,9.686399999999999,12.108,3.3631858251831055,4.646506732160869,9.686399999999999,12.108,5.8676376999999995,1.21289041218872,-1.0575287726094365
abl_anchor_w1.0_s42_e14,HEEH_KT_rd6_0746,806,0.5740054965681254,0.21329725684441958,0.6763582768134695,2.015,10.57875,1.959027777777778,4.309861111111111,2.015,10.57875,3.2118105999999997,0.47692975280697586,-0.5885303018580881
abl_anchor_w1.0_s42_e14,HEEH_KT_rd6_0793,795,0.12336413589057141,-0.09315797173990102,0.43104734151382523,3.1360946745562126,7.317554240631162,2.1333239178024153,3.1999858767036224,3.1360946745562126,7.317554240631162,4.51796695,0.8036844039253913,-0.35194442983456686
abl_anchor_w1.0_s42_e14,HHH_rd1_0142,803,0.26606924865973347,-0.12644721327350042,0.7326061907752616,1.505625,11.543125,2.676666666666667,4.907222222222223,1.505625,11.543125,4.7986937,1.0714884323822926,-1.1255566287683152
abl_anchor_w1.0_s42_e14,HHH_rd1_0244,770,0.2749134054852464,1.0811651916713207,0.7378856893856173,5.3324099722991685,11.73130193905817,3.3187145557655957,4.541398865784499,5.3324099722991685,11.73130193905817,5.2868981,1.0146250694228403,-1.0821465789015383
abl_anchor_w1.0_s42_e14,r11_1081_TrROS_Hall,897,0.6941139130740873,1.1286993411252257,0.7430040031999727,1.8533057851239672,15.753099173553721,1.7484406326576076,4.945589218088662,1.8533057851239672,15.753099173553721,4.65563254,0.7702707389412259,-2.046000314478527
abl_anchor_w1.0_s42_e14,r12_757_TrROS_Hall,981,0.7501056826863307,2.1368967361726487,0.6914286756157279,7.354435651811745,6.537276134943773,3.0416493127863395,4.131195335276969,7.354435651811745,6.537276134943773,4.2161483,0.6372042032387177,-0.2133683579389772
abl_anchor_w1.0_s42_e14,r18_3_TrROS_Hall,989,0.7337896748712739,2.169958864085235,0.8130484671406488,1.2357351103706788,11.945439400249896,2.0769722425127832,5.418188458729,1.2357351103706788,11.945439400249896,5.5146794,0.6644375985041182,-1.5970132736117073
abl_anchor_w3.0_s42_e13,1GYZ,1125,0.1611931821703456,1.6443057705227426,0.5650932828429793,1.4349489795918369,8.609693877551022,1.2755102040816324,3.268494897959183,1.4349489795918369,8.609693877551022,4.0189151999999995,0.7281762796064888,-1.9755675703087507
abl_anchor_w3.0_s42_e13,1PSE,1217,0.17115634346990394,1.6360923601704194,0.6557474215124501,2.366388888888889,7.099166666666667,1.8370365897838425,4.07822122932013,2.366388888888889,7.099166666666667,4.0530602,0.67378847597833,-0.7923823444224543
abl_anchor_w3.0_s42_e13,1QKH,1271,0.04287258345670825,1.1229808746472414,0.41059558766549126,3.202317964222726,5.443940539178634,2.006842105263158,2.499750692520776,3.202317964222726,5.443940539178634,5.5054612,0.8075788683769668,-1.4101909567445807
abl_anchor_w3.0_s42_e13,1QP2,1082,0.10447287462069846,1.7484891709811994,0.5743256149449096,4.823731138545953,8.163237311385458,2.473708276177412,3.504420057918,4.823731138545953,8.163237311385458,5.8662274,1.1245787749153269,0.4071901200519476
abl_anchor_w3.0_s42_e13,1TUC,1043,0.17205037835486656,2.373600856443143,0.6559173051218826,4.242973372781064,7.328772189349111,2.1429158448389214,3.8572485207100584,4.242973372781064,7.328772189349111,5.5934835,1.084883705233091,-0.7020659082342081
abl_anchor_w3.0_s42_e13,1W4H,801,0.27443590185617717,1.2074347063964663,0.7970171186481223,6.508125000000001,8.510625000000001,2.614375,4.8393749999999995,6.508125000000001,8.510625000000001,4.29553036,0.7976547381379945,-0.9520094359537546
abl_anchor_w3.0_s42_e13,2BTH,800,0.02349974395953519,-0.09298149295703471,0.4643850144385673,2.9999999999999996,6.999999999999998,1.6111111111111112,3.2222222222222223,2.9999999999999996,6.999999999999998,4.4037615,0.7355566176507007,-1.0682977534470404
abl_anchor_w3.0_s42_e13,2K1B,933,0.268886850387298,1.5561309024644494,0.7844014807975088,5.732041587901702,9.700378071833649,2.8007867087624865,4.635784897262046,5.732041587901702,9.700378071833649,4.5836005,0.8477585745785166,-0.32628550450017907
abl_anchor_w3.0_s42_e13,2K28,919,0.21158299729237082,1.6982456673715483,0.7407476011460241,4.084444444444445,8.622716049382717,2.2523309712824338,4.0639884916617826,4.084444444444445,8.622716049382717,4.8943686,0.9592636589323447,-0.7621123255926278
abl_anchor_w3.0_s42_e13,2K5H,1124,0.19170633427611758,1.8994597948406768,0.7900385788838726,2.86734693877551,8.243622448979592,2.3894557823129254,4.778911564625851,2.86734693877551,8.243622448979592,5.978976100000001,1.5841861077486645,-1.6785513512535803
abl_anchor_w3.0_s42_e13,2KVS,1206,0.018718936942721455,1.155423804219907,0.2530680564885006,2.01,6.699999999999999,1.4516666666666669,2.8661111111111115,2.01,6.699999999999999,4.600000870000001,1.1478004409225167,-0.5569889468851396
abl_anchor_w3.0_s42_e13,2KWH,979,0.07946834019946589,0.9513536117934672,0.5671962788106177,4.67404513888889,7.223524305555557,2.617892662788515,3.4445956089322567,4.67404513888889,7.223524305555557,4.8598482,0.7217801576154933,-0.9060777868602583
abl_anchor_w3.0_s42_e13,2KXD,1172,0.11056180768402055,1.9572466608582308,0.7286085570645089,1.741973840665874,9.058263971462544,2.2196244897959185,4.707134693877551,1.741973840665874,9.058263971462544,5.9505997,1.3635069929265637,-0.9993551433722397
abl_anchor_w3.0_s42_e13,2L33,1333,0.2057692182371294,1.6211541428361418,0.6946626034125982,1.8360881542699727,10.40449954086318,1.4474129441175727,4.914471856771294,1.8360881542699727,10.40449954086318,5.2412633,0.8142556276013676,-1.6184809431251788
abl_anchor_w3.0_s42_e13,2LQK,989,0.14111082195912514,1.2175600575353864,0.5881195807481424,3.7072053311120365,6.590587255310288,2.6187910883856835,4.199096055514975,3.7072053311120365,6.590587255310288,3.6606137999999997,0.6719271024739635,-0.8433113444203382
abl_anchor_w3.0_s42_e13,2WXC,786,0.24738004308126121,1.2963651537010976,0.8056396005636497,9.301775147928996,8.78500986193294,2.354152969537585,4.995397764628534,9.301775147928996,8.78500986193294,4.26771233,0.8130079483399579,-0.7885950210285594
abl_anchor_w3.0_s42_e13,3DKM,1238,0.10256645707538412,1.4357753543333622,0.6148218310164114,1.3308250470303684,8.983069067454986,2.1341709276844414,3.4002045288531777,1.3308250470303684,8.983069067454986,4.59877153,0.9962851193506944,-0.6197440984358406
abl_anchor_w3.0_s42_e13,4C26,1159,0.07603706335909116,1.2360723773555429,0.6551499353253261,3.5672514619883042,14.625730994152049,1.858799158007284,4.25974807043336,3.5672514619883042,14.625730994152049,5.93274544,1.2812041193791301,-1.4857282693095484
abl_anchor_w3.0_s42_e13,6EWS,1035,0.14734186896278104,1.2661001018803497,0.7672420426271298,7.162629757785466,9.152249134948097,2.8432882414151925,4.738813735691988,7.162629757785466,9.152249134948097,5.8334031,1.2307143883098142,-0.8976875720962466
abl_anchor_w3.0_s42_e13,6EWT,1024,0.13021715530624794,1.619354193318311,0.740177025124429,4.330642060745867,9.448673587081892,2.0997052415737536,4.549361356743133,4.330642060745867,9.448673587081892,5.94879153,1.3156719483434223,-1.2507651771655548
abl_anchor_w3.0_s42_e13,6EWU,1009,0.16496191060907808,1.4903594814612247,0.7691067153746135,9.2828,10.4936,3.2304284899785096,4.513749396956274,9.2828,10.4936,5.8676376999999995,1.21289041218872,-1.0575287726094365
abl_anchor_w3.0_s42_e13,HEEH_KT_rd6_0746,806,0.1595505718979159,0.590714481179801,0.6329225658141381,3.0225,10.57875,2.3508333333333336,3.918055555555556,3.0225,10.57875,3.2118105999999997,0.47692975280697586,-0.5885303018580881
abl_anchor_w3.0_s42_e13,HEEH_KT_rd6_0793,795,0.04189573841194812,0.6226061640264677,0.3910760607787253,2.090729783037475,6.794871794871794,2.0771838147023516,3.143845773603559,2.090729783037475,6.794871794871794,4.51796695,0.8036844039253913,-0.35194442983456686
abl_anchor_w3.0_s42_e13,HHH_rd1_0142,803,0.06859365831755022,0.6431480665741148,0.727007375146453,3.01125,13.04875,2.5651388888888893,4.795694444444445,3.01125,13.04875,4.7986937,1.0714884323822926,-1.1255566287683152
abl_anchor_w3.0_s42_e13,HHH_rd1_0244,770,0.07643157405227584,1.0307970474998909,0.6773544315977257,4.265927977839334,9.065096952908586,2.9693761814744803,4.250283553875237,4.265927977839334,9.065096952908586,5.2868981,1.0146250694228403,-1.0821465789015383
abl_anchor_w3.0_s42_e13,r11_1081_TrROS_Hall,897,0.16595902554003777,1.5613741425343488,0.5516475605486789,1.3899793388429753,12.046487603305787,1.598574292715527,4.146302071730898,1.3899793388429753,12.046487603305787,4.65563254,0.7702707389412259,-2.046000314478527
abl_anchor_w3.0_s42_e13,r12_757_TrROS_Hall,981,0.2606115634558369,2.1447333485676467,0.7099120997942482,6.945855893377759,6.945855893377759,3.087047063723449,3.7226155768429825,6.945855893377759,6.945855893377759,4.2161483,0.6372042032387177,-0.2133683579389772
abl_anchor_w3.0_s42_e13,r18_3_TrROS_Hall,989,0.23532826234265697,2.0702689626297754,0.7191855492452401,1.647646813827572,7.414410662224073,2.1221238130021916,4.244247626004383,1.647646813827572,7.414410662224073,5.5146794,0.6644375985041182,-1.5970132736117073
abl_calib_ctrl_repro2_e14,1GYZ,1125,0.5257533558227507,2.7741801529503447,0.7032675114571979,2.511160714285715,10.04464285714286,1.8734056122448977,3.9461096938775504,2.511160714285715,10.04464285714286,4.0189151999999995,0.7281762796064888,-1.9755675703087507
abl_calib_ctrl_repro2_e14,1PSE,1217,0.6221484715393801,1.341252091343173,0.6999369341060137,4.056666666666667,9.1275,1.9105180533751962,4.408887815481222,4.056666666666667,9.1275,4.0530602,0.67378847597833,-0.7923823444224543
abl_calib_ctrl_repro2_e14,1QKH,1271,0.2669272428767468,1.3738731073527652,0.5140351550098202,2.8820861678004532,8.326026706979087,2.253296398891967,2.992659279778394,2.8820861678004532,8.326026706979087,5.5054612,0.8075788683769668,-1.4101909567445807
abl_calib_ctrl_repro2_e14,1QP2,1082,0.42456426639474243,1.3200970046596006,0.57534611480794,4.081618655692729,7.792181069958847,2.473708276177412,3.7105624142661173,4.081618655692729,7.792181069958847,5.8662274,1.1245787749153269,0.4071901200519476
abl_calib_ctrl_repro2_e14,1TUC,1043,0.5266335852028804,3.362183339124282,0.7739195041612809,6.943047337278105,11.18602071005917,2.785790598290598,4.585839907955291,6.943047337278105,11.18602071005917,5.5934835,1.084883705233091,-0.7020659082342081
abl_calib_ctrl_repro2_e14,1W4H,801,1.2566148619499555,-0.17365109265963274,0.8406602388426874,7.008750000000001,13.016250000000001,2.2806249999999997,5.00625,7.008750000000001,13.016250000000001,4.29553036,0.7976547381379945,-0.9520094359537546
abl_calib_ctrl_repro2_e14,2BTH,800,0.48351786145358416,2.220604931574874,0.8600815512982463,5.999999999999999,11.499999999999998,2.611111111111111,5.055555555555555,5.999999999999999,11.499999999999998,4.4037615,0.7355566176507007,-1.0682977534470404
abl_calib_ctrl_repro2_e14,2K1B,933,0.8700251229059465,2.064971287101713,0.8112682246196793,8.818525519848771,9.700378071833649,3.476838672946535,4.684074323275192,8.818525519848771,9.700378071833649,4.5836005,0.8477585745785166,-0.32628550450017907
abl_calib_ctrl_repro2_e14,2K28,919,0.7221180599635749,2.258357183177772,0.842559372006706,6.807407407407408,12.253333333333336,3.1336778730886037,4.651553092865896,6.807407407407408,12.253333333333336,4.8943686,0.9592636589323447,-0.7621123255926278
abl_calib_ctrl_repro2_e14,2K5H,1124,0.49951906786948946,2.6622738312746486,0.8613265166931863,3.9426020408163267,10.035714285714286,2.4292800453514745,4.978032879818595,3.9426020408163267,10.035714285714286,5.978976100000001,1.5841861077486645,-1.6785513512535803
abl_calib_ctrl_repro2_e14,2KVS,1206,0.09446489586140193,0.14642934679965974,0.16136774542928567,1.6749999999999998,4.02,1.2283333333333335,1.9355555555555557,1.6749999999999998,4.02,4.600000870000001,1.1478004409225167,-0.5569889468851396
abl_calib_ctrl_repro2_e14,2KWH,979,0.6165144304187075,0.8214428873090748,0.8059516901316992,7.223524305555557,11.472656250000002,3.1231000187652462,5.006145618314879,7.223524305555557,11.472656250000002,4.8598482,0.7217801576154933,-0.9060777868602583
abl_calib_ctrl_repro2_e14,2KXD,1172,0.39639527902256055,0.36422061888042806,0.8155149528146861,1.0451843043995244,11.845422116527944,1.9134693877551021,4.860212244897959,1.0451843043995244,11.845422116527944,5.9505997,1.3635069929265637,-0.9993551433722397
abl_calib_ctrl_repro2_e14,2L33,1333,0.6477181187257706,2.733574778631139,0.79278687153039,2.4481175390266303,11.322543617998166,1.8850029039670715,5.1837579859094465,2.4481175390266303,11.322543617998166,5.2412633,0.8142556276013676,-1.6184809431251788
abl_calib_ctrl_repro2_e14,2LQK,989,0.49611770343560774,0.11176953906395853,0.6231574253729174,4.942940441482715,5.354852144939609,2.8897005113221335,4.379702337472608,4.942940441482715,5.354852144939609,3.6606137999999997,0.6719271024739635,-0.8433113444203382
abl_calib_ctrl_repro2_e14,2WXC,786,1.2041396467243155,0.349768719668227,0.857557419863621,8.78500986193294,11.368836291913217,2.7560815253122946,5.397326320403244,8.78500986193294,11.368836291913217,4.26771233,0.8130079483399579,-0.7885950210285594
abl_calib_ctrl_repro2_e14,3DKM,1238,0.3179978894181453,1.9431619415719208,0.6508754316230749,2.994356355818329,9.31577532921258,2.7491015339663987,3.4363769174579986,2.994356355818329,9.31577532921258,4.59877153,0.9962851193506944,-0.6197440984358406
abl_calib_ctrl_repro2_e14,4C26,1159,0.4254200258979945,0.8900069290932435,0.7829127199244231,3.923976608187135,14.625730994152049,1.820074175548799,5.034247719603061,3.923976608187135,14.625730994152049,5.93274544,1.2812041193791301,-1.4857282693095484
abl_calib_ctrl_repro2_e14,6EWS,1035,0.5156977974645756,1.6951213236630311,0.8119245881012578,9.152249134948097,7.958477508650518,3.2310093652445366,5.169614984391259,9.152249134948097,7.958477508650518,5.8334031,1.2307143883098142,-0.8976875720962466
abl_calib_ctrl_repro2_e14,6EWT,1024,0.46536263742622164,2.1073061858610544,0.8091395685111091,5.118031526336025,11.810841983852365,2.4496561151693794,4.811824511939852,5.118031526336025,11.810841983852365,5.94879153,1.3156719483434223,-1.2507651771655548
abl_calib_ctrl_repro2_e14,6EWU,1009,0.47211398946719885,2.754009989485195,0.8233270617653617,10.8972,13.7224,3.495943160387702,4.779264067365466,10.8972,13.7224,5.8676376999999995,1.21289041218872,-1.0575287726094365
abl_calib_ctrl_repro2_e14,HEEH_KT_rd6_0746,806,0.5134402130387122,1.9885608932677703,0.7644132491064848,4.5337499999999995,10.57875,3.0225000000000004,4.421805555555556,4.5337499999999995,10.57875,3.2118105999999997,0.47692975280697586,-0.5885303018580881
abl_calib_ctrl_repro2_e14,HEEH_KT_rd6_0793,795,0.07954348028560594,2.001379275812843,0.32291605192563055,3.1360946745562126,3.658777120315581,1.8526234023020973,2.1894640209024785,3.1360946745562126,3.658777120315581,4.51796695,0.8036844039253913,-0.35194442983456686
abl_calib_ctrl_repro2_e14,HHH_rd1_0142,803,0.26379729037313615,2.0011358993093076,0.7880463215439685,3.513125,13.550625,2.9554861111111115,5.07451388888889,3.513125,13.550625,4.7986937,1.0714884323822926,-1.1255566287683152
abl_calib_ctrl_repro2_e14,HHH_rd1_0244,770,0.314092135917978,2.763386035897925,0.826846586591666,3.732686980609418,13.33102493074792,3.4351606805293007,4.774291115311909,3.732686980609418,13.33102493074792,5.2868981,1.0146250694228403,-1.0821465789015383
